KREIS;GEMEINDE;TYP;Modell;HERSTELLER;NABENHOEHE;ROTORDURCHMESSER;SCHALLLEISTUNGSPEGEL;LEISTUNG;LEISTUNGSBEZUG;OSTWERT (EPSG:4647);NORDWERT (EPSG:4647);GENEHMIGT_AM;INBETRIEBNAHME;STATUS;BST_NR;ANL_NR;DATENDATUM;DATENQUELLE;Coords;Wetter-ID;Coords UTM;Distance UTM to old
Dithmarschen;WÃÂÃÂ¶hrden;Enercon E-70;Enercon E-70 E4/2300;Enercon;64.0;71.0;98.7;2300;kW Nennleist. Rotor.;32500774;6003461;29.12.2008 00:00;29.12.2009 00:00;in Betrieb;51113512566;1;13.07.2021;LLUR SH, Abtl. 7;[54.1667, 9.0];788;('54.17920985146791', '9.011858855512921');1,5933146695781881
Dithmarschen;Wesselburenerkoog;Enercon E-70;Enercon E-70 E4/2300;Enercon;64.0;71.0;104,5 dB(A)/104,5 dB(A);2300;kW Nennleist. Rotor.;32493076;6010234;27.06.2007 00:00;16.11.2010 00:00;in Betrieb;51129510816;1;13.07.2021;LLUR SH, Abtl. 7;[54.2397252, 8.8786352];788;('54.240036646507136', '8.893757817416239');0,9865765497544575
Nordfriesland;HÃÂÃÂ¶gel;Enercon E-70;Enercon E-70 E4/2300;Enercon;64.0;71.0;105,5/102,4;3200;kW Nennleist. Rotor.;32503793;6054304;19.05.2015 00:00;17.12.2015 00:00;in Betrieb;54045062011;9;13.07.2021;LLUR SH, Abtl. 7;[54.6434203, 9.0593395];2907;('54.636137750319556', '9.058764197168504');0,8115212715698329
Nordfriesland;HÃÂÃÂ¶gel;Enercon E-70;Enercon E-70 E4/2300;Enercon;64.0;71.0;105,5/98,5;2300;kW Nennleist. Rotor.;32504464;6054484;19.05.2015 00:00;29.12.2015 00:00;in Betrieb;54045062011;11;13.07.2021;LLUR SH, Abtl. 7;[54.6434203, 9.0593395];2907;('54.63774991259392', '9.069162604597489');0,8948020497401146
Nordfriesland;HÃÂÃÂ¶gel;Enercon E-70;Enercon E-70 E4/2300;Enercon;64.0;71.0;105,5/102,4;2300;kW Nennleist. Rotor.;32504863;6054686;19.05.2015 00:00;29.12.2015 00:00;in Betrieb;54045062011;13;13.07.2021;LLUR SH, Abtl. 7;[54.6434203, 9.0593395];2907;('54.639561589255905', '9.075347827943666');1,1192569543944082
Nordfriesland;Olderup;Enercon E-70;Enercon E-70 E4/2000;Enercon;64.0;70.0;98,0 dB(A);2000;kW Nennleist. Rotor.;32507840;6042733;06.09.2006 00:00;23.04.2009 00:00;in Betrieb;54097327544;1;13.07.2021;LLUR SH, Abtl. 7;[54.538708, 9.1101719];4919;('54.53210227953095', '9.121154522132992');1,02278897808314
Nordfriesland;Pellworm;Enercon E-70;Enercon E-70 E4/2300;Enercon;64.0;71.0;104,5 dB(A) / 102,4 dB/A);2300;kW Nennleist. Rotor.;32480531;6044028;07.03.2014 00:00;19.01.2015 00:00;in Betrieb;54103108657;12;13.07.2021;LLUR SH, Abtl. 7;[54.5232979, 8.6408801];4919;('54.543426957676', '8.699054401959174');4,382069428925856
Nordfriesland;Risum-Lindholm;Enercon E-70;Enercon E-70 E4/2300;Enercon;64.0;71.0;105,5 dB(A)/104,6 dB(A);2300;kW Nennleist. Rotor.;32494623;6070121;20.12.2016 00:00;05.05.2017 00:00;in Betrieb;54109000015;1;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;('54.77826833319076', '8.916403404976304');3,678381917363366
Schleswig-Flensburg;GroÃÂÃÂ¸enwiehe;Enercon E-70;Enercon E-70 E4/2300;Enercon;104.0;92.0;105,0dB(A) / 98,5;2300;kW Nennleist. Rotor.;32517836;6060153;02.07.2014 00:00;12.08.2015 00:00;in Betrieb;59115000019;2;13.07.2021;LLUR SH, Abtl. 7;[54.7017731, 9.2501487];1379;('54.68840070452204', '9.276684876974208');2,267919038170893
Schleswig-Flensburg;HÃÂÃÂ¶rup;Enercon E-70;Enercon E-70 E4/2000;Enercon;98.0;71.0;;2300;kW Nennleist. Rotor.;32507913;6064498;17.10.2011 00:00;14.12.2012 00:00;in Betrieb;59123308404;2;13.07.2021;LLUR SH, Abtl. 7;[54.7447487, 9.1033911];2907;('54.72770216320026', '9.122870774548801');2,274922619272949
Schleswig-Flensburg;HÃÂÃÂ¶rup;Enercon E-70;Enercon E-70 E4/2000;Enercon;98.0;71.0;;2300;kW Nennleist. Rotor.;32507907;6064302;17.10.2011 00:00;04.12.2012 00:00;in Betrieb;59123308404;3;13.07.2021;LLUR SH, Abtl. 7;[54.7447487, 9.1033911];2907;('54.725940843274415', '9.122772284400336');2,437625311964641
Steinburg;Ecklak;Enercon E-70;Enercon E-70 E4/2000;Enercon;64.0;71.0;103;2000;kW Nennleist. Rotor.;32516651;5976324;01.02.1950 00:00;01.10.2007 00:00;in Betrieb;61063512665;6;13.07.2021;LLUR SH, Abtl. 7;[53.9546532, 9.2651303];2429;('53.93503989875859', '9.253627155137716');2,31001547229637
Steinburg;Landscheide;Enercon E-70;Enercon E-70 E4/2000;Enercon;65.0;70.0;103;2000;kW Nennleist. Rotor.;32517268;5975629;28.03.2001 00:00;31.12.2001 00:00;in Betrieb;61063512668;2;13.07.2021;LLUR SH, Abtl. 7;[53.9186242, 9.2641716];2429;('53.92877307963844', '9.262985883137684');1,132289282699297
Steinburg;Landscheide;Enercon E-70;Enercon E-70 E4;Enercon;64.0;71.0;96.5;2000;kW Nennleist. Rotor.;32517914;5973140;21.12.2005 00:00;31.12.2006 00:00;in Betrieb;61063512669;1;13.07.2021;LLUR SH, Abtl. 7;[53.9186242, 9.2641716];2429;('53.906380154211476', '9.27267833155376');1,4729968699933407
Schleswig-Flensburg;Lindewitt;Enercon E-70 /2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;99.7;2300;kW Nennleist. Rotor.;32512680;6057705;31.05.2006 00:00;01.01.2008 00:00;in Betrieb;59179333070;1;13.07.2021;LLUR SH, Abtl. 7;[54.6973324, 9.1950795];1379;('54.66655710040958', '9.19659560717029');3,4272297320679868
Dithmarschen;Hillgroven;Enercon E70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;97.2;2300;kW Nennleist. Rotor.;32491559;6007595;25.04.2007 00:00;25.03.2009 00:00;in Betrieb;51050000001;1;13.07.2021;LLUR SH, Abtl. 7;[54.2221383, 8.8684266];788;('54.21629573568942', '8.870555182623574');0,6649878120352061
Dithmarschen;Hillgroven;Enercon E70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;100.7;2300;kW Nennleist. Rotor.;32491329;6007482;25.04.2007 00:00;15.04.2009 00:00;in Betrieb;51050000002;1;13.07.2021;LLUR SH, Abtl. 7;[54.2221383, 8.8684266];788;('54.215276300218946', '8.867031348643875');0,7692063449149685
Dithmarschen;Hillgroven;Enercon E70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;99;2300;kW Nennleist. Rotor.;32490290;6007415;14.02.2007 00:00;15.04.2009 00:00;in Betrieb;51050357115;1;13.07.2021;LLUR SH, Abtl. 7;[54.2221383, 8.8684266];788;('54.214655499980005', '8.851100641814746');1,4039579722571736
Dithmarschen;Hillgroven;Enercon E70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;100.8;2300;kW Nennleist. Rotor.;32490420;6007627;14.02.2007 00:00;15.04.2009 00:00;in Betrieb;51050357115;2;13.07.2021;LLUR SH, Abtl. 7;[54.2221383, 8.8684266];788;('54.21656331014736', '8.853087375605888');1,1773916334183592
Dithmarschen;Hillgroven;Enercon E70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;101.9;2300;kW Nennleist. Rotor.;32490555;6007860;14.02.2007 00:00;15.04.2009 00:00;in Betrieb;51050357115;3;13.07.2021;LLUR SH, Abtl. 7;[54.2221383, 8.8684266];788;('54.218659918017174', '8.855150311920951');0,9486078550144648
Dithmarschen;Hillgroven;Enercon E70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;100,2 dB(A);2300;kW Nennleist. Rotor.;32490977;6007442;14.02.2007 00:00;15.04.2009 00:00;in Betrieb;51050370556;6;13.07.2021;LLUR SH, Abtl. 7;[54.2221383, 8.8684266];788;('54.214910720669025', '8.861634693391737');0,9184250266925114
Dithmarschen;Hillgroven;Enercon E70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;100.2;2300;kW Nennleist. Rotor.;32491107;6007660;14.02.2007 00:00;15.04.2009 00:00;in Betrieb;51050370556;7;13.07.2021;LLUR SH, Abtl. 7;[54.2221383, 8.8684266];788;('54.216872282766246', '8.863621747541002');0,6646891847782366
Dithmarschen;Hillgroven;Enercon E70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;99.2;2300;kW Nennleist. Rotor.;32491507;6007327;30.10.2008 00:00;18.12.2009 00:00;in Betrieb;51050370556;10;13.07.2021;LLUR SH, Abtl. 7;[54.2221383, 8.8684266];788;('54.213886207528326', '8.869765330275209');0,9226746942444516
Dithmarschen;Hillgroven;Enercon E70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;99;2300;kW Nennleist. Rotor.;32490685;6007587;14.02.2007 00:00;15.04.2009 00:00;in Betrieb;51050370558;4;13.07.2021;LLUR SH, Abtl. 7;[54.2221383, 8.8684266];788;('54.21620869323058', '8.857152469043275');0,9881645243365615
Dithmarschen;Hillgroven;Enercon E70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;101.9;2300;kW Nennleist. Rotor.;32490785;6007772;14.02.2007 00:00;15.04.2009 00:00;in Betrieb;51050370558;5;13.07.2021;LLUR SH, Abtl. 7;[54.2221383, 8.8684266];788;('54.2178732005268', '8.85868030877907');0,7934450516220959
Dithmarschen;Neuenkirchen;Enercon E-70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;104.5;2300;kW Nennleist. Rotor.;32499921;6008311;17.06.2013 00:00;27.06.2014 00:00;in Betrieb;51075506930;1;13.07.2021;LLUR SH, Abtl. 7;[54.23649, 8.9877874];788;('54.22280036272806', '8.998788325423533');1,6842223732914414
Dithmarschen;SchÃÂÃÂ¼lp;Enercon E-70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;104.5;2300;kW Nennleist. Rotor.;32496427;6009381;09.07.2007 00:00;10.05.2010 00:00;in Betrieb;51105410676;11;13.07.2021;LLUR SH, Abtl. 7;[54.2439447, 8.9344689];788;('54.23240461061794', '8.945185841658805');1,462275948331381
Dithmarschen;SchÃÂÃÂ¼lp;Enercon E-70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;104,5 dB(A)/101,6 dB(A);2300;kW Nennleist. Rotor.;32496480;6010565;10.11.2008 00:00;01.04.2010 00:00;in Betrieb;51105459813;1;13.07.2021;LLUR SH, Abtl. 7;[54.2439447, 8.9344689];788;('54.243046244019354', '8.94598503043532');0,7573967193057153
Dithmarschen;WÃÂÃÂ¶hrden;Enercon E-70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;99;2300;kW Nennleist. Rotor.;32501104;6002386;02.08.2007 00:00;22.01.2009 00:00;in Betrieb;51113512564;1;13.07.2021;LLUR SH, Abtl. 7;[54.1667, 9.0];788;('54.16954751872307', '9.016911014896579');1,149057863957248
Dithmarschen;WÃÂÃÂ¶hrden;Enercon E-70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;98.5;2300;kW Nennleist. Rotor.;32500996;6002124;02.08.2007 00:00;06.02.2009 00:00;in Betrieb;51113512564;2;13.07.2021;LLUR SH, Abtl. 7;[54.1667, 9.0];788;('54.16719297170744', '9.015255810194816');0,9979142267617619
Dithmarschen;WÃÂÃÂ¶hrden;Enercon E-70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;99;2300;kW Nennleist. Rotor.;32500825;6001904;02.08.2007 00:00;19.02.2009 00:00;in Betrieb;51113512564;3;13.07.2021;LLUR SH, Abtl. 7;[54.1667, 9.0];788;('54.16521598820646', '9.012635987349904');0,8416832652921088
Nordfriesland;Bordelum;Enercon E-70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;104.5;2300;kW Nennleist. Rotor.;32492125;6056190;29.12.2006 00:00;03.04.2008 00:00;in Betrieb;54014334436;204;13.07.2021;LLUR SH, Abtl. 7;[54.6333, 8.93333];4919;('54.65303990831671', '8.877943537723805');4,196999850660163
Nordfriesland;Bordelum;Enercon E-70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;104.5;2300;kW Nennleist. Rotor.;32492323;6055835;19.10.2006 00:00;30.06.2008 00:00;in Betrieb;54014334436;205;13.07.2021;LLUR SH, Abtl. 7;[54.6333, 8.93333];4919;('54.649852604262364', '8.881021697828878');3,8471524159328285
Nordfriesland;Bordelum;Enercon E-70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;102.5;2300;kW Nennleist. Rotor.;32492010;6055705;29.12.2006 00:00;30.06.2008 00:00;in Betrieb;54014334436;206;13.07.2021;LLUR SH, Abtl. 7;[54.6333, 8.93333];4919;('54.64867944289083', '8.876174381183247');4,067992403535434
Nordfriesland;Bordelum;Enercon E-70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;103.9;2300;kW Nennleist. Rotor.;32492184;6055508;29.12.2006 00:00;30.06.2008 00:00;in Betrieb;54014334436;207;13.07.2021;LLUR SH, Abtl. 7;[54.6333, 8.93333];4919;('54.646911744795986', '8.878876216388832');3,8284514053177268
Nordfriesland;Bordelum;Enercon E-70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;104.5;2300;kW Nennleist. Rotor.;32492414;6055252;29.12.2006 00:00;14.04.2008 00:00;in Betrieb;54014334436;208;13.07.2021;LLUR SH, Abtl. 7;[54.6333, 8.93333];4919;('54.64461460208986', '8.882447133774514');3,518531341381217
Nordfriesland;Bordelum;Enercon E-70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;104.5;2300;kW Nennleist. Rotor.;32492603;6055041;19.10.2006 00:00;29.04.2008 00:00;in Betrieb;54014334436;209;13.07.2021;LLUR SH, Abtl. 7;[54.6333, 8.93333];4919;('54.64272116570081', '8.88538121095292');3,268804615782184
Nordfriesland;Bordelum;Enercon E-70 2,3 MW;Enercon E-70 E4/2300;Enercon;64.0;71.0;103.1;2300;kW Nennleist. Rotor.;32491834;6055903;19.04.2007 00:00;30.06.2008 00:00;in Betrieb;54014334436;210;13.07.2021;LLUR SH, Abtl. 7;[54.6333, 8.93333];4919;('54.65045603462208', '8.873441287129605');4,312499651043743
Nordfriesland;Nordstrand;Enercon E-70 2,3 MW SN: 782960;Enercon E-70 E4/2300;Enercon;64.0;71.0;104.5;2300;kW Nennleist. Rotor.;32493730;6039850;23.09.2009 00:00;15.09.2010 00:00;in Betrieb;54091000006;6;13.07.2021;LLUR SH, Abtl. 7;[54.4873775, 8.8652863];4919;('54.50621426287446', '8.9031685586074');3,2281688703308236
Nordfriesland;Elisabeth-Sophien-Koog;Enercon E-70 2,3 MW SN: 782961;Enercon E-70 E4/2300;Enercon;64.0;71.0;104.5;2300;kW Nennleist. Rotor.;32492539;6040655;23.09.2009 00:00;16.09.2010 00:00;in Betrieb;54026307860;2;13.07.2021;LLUR SH, Abtl. 7;[54.5105216, 8.8800684];4919;('54.51343277900277', '8.884754895533751');0,4440129364477552
Nordfriesland;Elisabeth-Sophien-Koog;Enercon E-70 2,3 MW SN: 782962;Enercon E-70 E4/2300;Enercon;64.0;71.0;104.5;2300;kW Nennleist. Rotor.;32492841;6040311;23.09.2009 00:00;16.09.2010 00:00;in Betrieb;54026333105;3;13.07.2021;LLUR SH, Abtl. 7;[54.5105216, 8.8800684];4919;('54.51034556058994', '8.889428028244803');0,6065485618844542
Nordfriesland;Elisabeth-Sophien-Koog;Enercon E-70 2,3 MW SN: 782963;Enercon E-70 E4/2300;Enercon;64.0;71.0;104.5;2300;kW Nennleist. Rotor.;32492973;6039814;23.09.2009 00:00;15.09.2010 00:00;in Betrieb;54026055156;4;13.07.2021;LLUR SH, Abtl. 7;[54.5105216, 8.8800684];4919;('54.505880799463014', '8.891478624393065');0,901731234752883
Nordfriesland;Elisabeth-Sophien-Koog;Enercon E-70 2,3 MW SN: 782964;Enercon E-70 E4/2300;Enercon;64.0;71.0;104.5;2300;kW Nennleist. Rotor.;32492160;6041071;23.09.2009 00:00;16.09.2010 00:00;in Betrieb;54026055155;1;13.07.2021;LLUR SH, Abtl. 7;[54.5105216, 8.8800684];4919;('54.51716570243484', '8.878889689016193');0,7435147293303026
Nordfriesland;Nordstrand;Enercon E-70 2,3 MW, SN: 782959;Enercon E-70 E4/2300;Enercon;64.0;71.0;104.5;2300;kW Nennleist. Rotor.;32493502;6040055;23.09.2009 00:00;14.09.2010 00:00;in Betrieb;54091900005;5;13.07.2021;LLUR SH, Abtl. 7;[54.4873775, 8.8652863];4919;('54.50805375636454', '8.899642906224404');3,2019161687436455
Dithmarschen;Trennewurth;Enercon E-70 E 4;Enercon E-70 E4/2300;Enercon;64.0;71.0;100;2300;kW Nennleist. Rotor.;32500835;5982322;15.11.2005 00:00;03.11.2008 00:00;in Betrieb;51118501216;1;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200;('53.98921685396866', '9.01273516542597');1,7025048910040963
Dithmarschen;Friedrichskoog;Enercon E70 E4;Enercon E-70 E4/2300;Enercon;85.0;71.0;104,5 dB(A) / 97,5 dB(A);2300;kW Nennleist. Rotor.;32495297;5984492;21.01.2014 00:00;24.11.2014 00:00;in Betrieb;51034575906;2;13.07.2021;LLUR SH, Abtl. 7;[54.0072866, 8.8841226];1200;('54.00869989434405', '8.92823777254498');2,896606918196702
Dithmarschen;Friedrichskoog;Enercon E70 E4;Enercon E-70 E4/2300;Enercon;85.0;71.0;104,5dB(A) / 98,5db(A);2300;kW Nennleist. Rotor.;32494906;5984453;21.01.2014 00:00;28.10.2014 00:00;in Betrieb;51034575906;3;13.07.2021;LLUR SH, Abtl. 7;[54.0072866, 8.8841226];1200;('54.00834565700713', '8.92227223319728');2,5039991980157463
Dithmarschen;Friedrichskoog;Enercon E70 E4;Enercon E-70 E4/2300;Enercon;85.0;71.0;104,5dB(A) / 97,5dB(A);2300;kW Nennleist. Rotor.;32495099;5984328;21.01.2014 00:00;07.11.2014 00:00;in Betrieb;51034575906;4;13.07.2021;LLUR SH, Abtl. 7;[54.0072866, 8.8841226];1200;('54.00722403772514', '8.92521917170826');2,6944798166046495
Dithmarschen;Friedrichskoog;Enercon E70 E4;Enercon E-70 E4/2300;Enercon;85.0;71.0;104,5dB(A) / 97,5 dB(A);2300;kW Nennleist. Rotor.;32495987;5984312;05.05.2015 00:00;17.09.2015 00:00;in Betrieb;51034575906;5;13.07.2021;LLUR SH, Abtl. 7;[54.0072866, 8.8841226];1200;('54.00708789599068', '8.938768725596837');3,582912848599895
Dithmarschen;Hemme;Enercon E70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;104,5 dB(A) / 97,5 dB(A);2300;kW Nennleist. Rotor.;32501172;6013871;12.06.2013 00:00;23.12.2013 00:00;in Betrieb;51047499914;1;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.27276977584506', '9.017997467617299');1,1327872252421807
Dithmarschen;Hemme;Enercon E70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;104,5 dB(A)  / 100,9 dB(A);2300;kW Nennleist. Rotor.;32501396;6014074;12.06.2013 00:00;27.12.2013 00:00;in Betrieb;51047499914;2;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.27459367703314', '9.02143820330214');1,099707456781586
Dithmarschen;Hemme;Enercon E70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;104,5 dB(A) / 100,9 dB(A) ;2300;kW Nennleist. Rotor.;32501746;6014325;12.06.2013 00:00;13.01.2014 00:00;in Betrieb;51047499914;3;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.27684846476355', '9.026814574934201');1,2360432303032016
Dithmarschen;WÃÂÃÂ¶hrden;Enercon E70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;97.5;2300;kW Nennleist. Rotor.;32497566;6001231;23.06.2011 00:00;16.09.2012 00:00;in Betrieb;51113512588;4;13.07.2021;LLUR SH, Abtl. 7;[54.1667, 9.0];788;('54.15916217837581', '8.962725448450614');2,5752622701290537
Nordfriesland;Olderup;Enercon E70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;105,5 dB(A) / 102,4 dB(A);2300;kW Nennleist. Rotor.;32506872;6042471;11.11.2016 00:00;28.04.2017 00:00;in Betrieb;54097000006;1;13.07.2021;LLUR SH, Abtl. 7;[54.538708, 9.1101719];4919;('54.52976171508633', '9.106189566625014');1,0286800962327205
Rendsburg-EckernfÃÂÃÂ¶rde;Beldorf;Enercon E70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;104,5 dB(A) / 102,8 dB(A);2300;kW Nennleist. Rotor.;32522870;5996509;25.03.2010 00:00;01.12.2010 00:00;in Betrieb;58013520010;6;13.07.2021;LLUR SH, Abtl. 7;[54.1333, 9.35];2429;('54.11621950259169', '9.349872337007604');1,901202817596674
Dithmarschen;Friedrichskoog;Enercon E-70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;97.5;2000;kW Nennleist. Rotor.;32494413;5984836;14.07.2005 00:00;25.03.2006 00:00;in Betrieb;51034505864;1;13.07.2021;LLUR SH, Abtl. 7;[54.0072866, 8.8841226];1200;('54.01178292071009', '8.914742671621596');2,068918529856694
Dithmarschen;Friedrichskoog;Enercon E-70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;98.5;2300;kW Nennleist. Rotor.;32494318;5984946;17.01.2008 00:00;20.12.2009 00:00;in Betrieb;51034505864;2;13.07.2021;LLUR SH, Abtl. 7;[54.0072866, 8.8841226];1200;('54.01277055165822', '8.913290922919794');2,0073307122714548
Dithmarschen;Friedrichskoog;Enercon E-70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;101;2300;kW Nennleist. Rotor.;32494955;5978626;20.02.2006 00:00;22.06.2009 00:00;in Betrieb;51034505881;1;13.07.2021;LLUR SH, Abtl. 7;[54.0072866, 8.8841226];1200;('53.95597343488931', '8.923116409405553');6,258137255855899
Dithmarschen;Hemme;Enercon E-70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;97.5;2300;kW Nennleist. Rotor.;32500302;6012731;07.12.2012 00:00;28.11.2013 00:00;in Betrieb;51047499910;1;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.262525262417164', '9.004636422896446');2,1645971069424426
Dithmarschen;Hemme;Enercon E-70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;104,5 dB(A) / 101,2 dB(A);2300;kW Nennleist. Rotor.;32502064;6013455;14.08.2013 00:00;22.05.2014 00:00;in Betrieb;51047499916;1;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.26902814988064', '9.03169232865328');2,009859140683401
Dithmarschen;Kronprinzenkoog;Enercon E-70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;102;2000;kW Nennleist. Rotor.;32496633;5979662;16.02.2005 00:00;16.02.2005 00:00;in Betrieb;51062043929;1;13.07.2021;LLUR SH, Abtl. 7;[53.9708971, 8.9609516];1200;('53.965298617145045', '8.948676944708884');1,0184229983597226
Dithmarschen;Kronprinzenkoog;Enercon E-70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;102;2000;kW Nennleist. Rotor.;32496819;5979565;16.02.2005 00:00;23.12.2005 00:00;in Betrieb;51062493842;2;13.07.2021;LLUR SH, Abtl. 7;[53.9708971, 8.9609516];1200;('53.96442796186651', '8.951513146439186');0,9498082741159064
Dithmarschen;ReinsbÃÂÃÂ¼ttel;Enercon E-70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;104,5 dB(A)/97,5 dB(A);2300;kW Nennleist. Rotor.;32492486;6003086;07.08.2013 00:00;16.12.2014 00:00;in Betrieb;51093514281;1;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788;('54.17578505841429', '8.884883595267764');1,6997943478995372
Dithmarschen;ReinsbÃÂÃÂ¼ttel;Enercon E-70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;104,5 dB(A)/97,5 dB(A);2300;kW Nennleist. Rotor.;32493218;6002724;07.08.2013 00:00;29.12.2014 00:00;in Betrieb;51093514281;2;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788;('54.17254172796826', '8.896106154997982');1,224023892156799
Dithmarschen;ReinsbÃÂÃÂ¼ttel;Enercon E-70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;104,5 dB(A)/103 dB(A);2300;kW Nennleist. Rotor.;32492411;6002889;07.08.2013 00:00;15.12.2014 00:00;in Betrieb;51093514281;3;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788;('54.17401339056388', '8.883739544112796');1,8336218085295621
Dithmarschen;ReinsbÃÂÃÂ¼ttel;Enercon E-70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;104,5 dB(A)/103 dB(A);2300;kW Nennleist. Rotor.;32492660;6002727;07.08.2013 00:00;15.12.2014 00:00;in Betrieb;51093514281;4;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788;('54.17256101443202', '8.887558065536794');1,6771619642713624
Dithmarschen;ReinsbÃÂÃÂ¼ttel;Enercon E-70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;104,5 dB(A)/103 dB(A);2300;kW Nennleist. Rotor.;32492875;6002536;07.08.2013 00:00;29.12.2014 00:00;in Betrieb;51093514281;5;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788;('54.170847404265054', '8.890856176725947');1,6068097670702386
Dithmarschen;ReinsbÃÂÃÂ¼ttel;Enercon E-70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;104,5 dB(A)/103 dB(A);2300;kW Nennleist. Rotor.;32493150;6002506;07.08.2013 00:00;19.12.2014 00:00;in Betrieb;51093514281;6;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788;('54.17058151848708', '8.895069419731248');1,4260992944139272
Dithmarschen;ReinsbÃÂÃÂ¼ttel;Enercon E-70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;104,5 dB(A)/103 dB(A);2300;kW Nennleist. Rotor.;32493439;6002279;07.08.2013 00:00;15.12.2014 00:00;in Betrieb;51093514281;7;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788;('54.168545097627906', '8.899501355205786');1,4429007023554539
Dithmarschen;ReinsbÃÂÃÂ¼ttel;Enercon E-70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;104,5 dB(A)/103 dB(A);2300;kW Nennleist. Rotor.;32493535;6002608;07.08.2013 00:00;15.12.2014 00:00;in Betrieb;51093514281;8;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788;('54.17150325191075', '8.900964778211875');1,1097133545710893
Dithmarschen;ReinsbÃÂÃÂ¼ttel;Enercon E-70 E4;Enercon E-70 E4/2300;Enercon;64.0;71.0;97.5;2300;kW Nennleist. Rotor.;32495510;6004424;09.07.2013 00:00;04.11.2014 00:00;in Betrieb;51093514283;1;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788;('54.187845883698685', '8.93119203899378');1,6420978069104082
